Temperature,Soil_color,Crop,Nitrogen,Phosphorus,Potassium,Fertilizer
30,Red,Rice,85,60,50,50:26:26 NPK
30,Red,Rice,90,60,50,50:26:26 NPK
30,Red,Rice,95,60,50,50:26:26 NPK
30,Red,Rice,100,60,50,50:26:26 NPK
30,Red,Rice,105,60,50,50:26:26 NPK
30,Red,Rice,110,60,50,50:26:26 NPK
30,Red,Rice,115,60,50,50:26:26 NPK
30,Red,Rice,120,60,50,50:26:26 NPK
35,Red,Rice,80,40,60,Urea
35,Red,Rice,85,40,60,Urea
35,Red,Rice,90,40,60,Urea
35,Red,Rice,95,40,60,Urea
35,Red,Rice,100,40,60,Urea
35,Red,Rice,105,40,60,Urea
35,Red,Rice,110,40,60,Urea
35,Red,Rice,115,40,60,Urea
35,Red,Rice,120,40,60,Urea
25,Red,Rice,80,45,40,Urea
25,Red,Rice,85,45,40,Urea
25,Red,Rice,90,45,40,Urea
25,Red,Rice,95,45,40,Urea
25,Red,Rice,100,45,40,Urea
25,Red,Rice,105,45,40,Urea
25,Red,Rice,110,45,40,Urea
25,Red,Rice,115,45,40,Urea
25,Red,Rice,120,45,40,Urea
30,Red,Rice,80,50,45,Urea
30,Red,Rice,85,50,45,Urea
30,Red,Rice,90,50,45,Urea
30,Red,Rice,95,50,45,Urea
30,Red,Rice,100,50,45,Urea
30,Red,Rice,105,50,45,Urea
30,Red,Rice,110,50,45,Urea
30,Red,Rice,115,50,45,Urea
30,Red,Rice,120,50,45,Urea
35,Red,Rice,80,55,50,Urea
35,Red,Rice,85,55,50,Urea
35,Red,Rice,90,55,50,Urea
35,Red,Rice,95,55,50,Urea
35,Red,Rice,100,55,50,Urea
35,Red,Rice,105,55,50,Urea
35,Red,Rice,110,55,50,Urea
35,Red,Rice,115,55,50,Urea
35,Red,Rice,120,55,50,Urea
20,Red,Rice,80,60,55,Urea
20,Red,Rice,85,60,55,Urea
20,Red,Rice,90,60,55,Urea
20,Red,Rice,95,60,55,Urea
20,Red,Rice,100,60,55,Urea
20,Red,Rice,105,60,55,Urea
20,Red,Rice,110,60,55,Urea
20,Red,Rice,115,60,55,Urea
20,Red,Rice,120,60,55,Urea
25,Black,Jowar,40,20,20,10:26:26 NPK
25,Black,Jowar,45,20,20,10:26:26 NPK
25,Black,Jowar,50,20,20,10:26:26 NPK
25,Black,Jowar,55,20,20,10:26:26 NPK
25,Black,Jowar,60,20,20,10:26:26 NPK
30,Black,Jowar,40,25,25,10:26:26 NPK
30,Black,Jowar,45,25,25,10:26:26 NPK
30,Black,Jowar,50,25,25,10:26:26 NPK
30,Black,Jowar,55,25,25,10:26:26 NPK
30,Black,Jowar,60,25,25,10:26:26 NPK
35,Black,Jowar,40,30,30,10:26:26 NPK
35,Black,Jowar,45,30,30,10:26:26 NPK
35,Black,Jowar,50,30,30,10:26:26 NPK
35,Black,Jowar,55,30,30,10:26:26 NPK
35,Black,Jowar,60,30,30,10:26:26 NPK
25,Black,Jowar,40,35,35,10:26:26 NPK
25,Black,Jowar,45,35,35,10:26:26 NPK
25,Black,Jowar,50,35,35,10:26:26 NPK
25,Black,Jowar,55,35,35,10:26:26 NPK
25,Black,Jowar,60,35,35,10:26:26 NPK
30,Black,Jowar,40,40,40,10:26:26 NPK
30,Black,Jowar,45,40,40,10:26:26 NPK
30,Black,Jowar,50,40,40,10:26:26 NPK
30,Black,Jowar,55,40,40,10:26:26 NPK
30,Black,Jowar,60,40,40,10:26:26 NPK
35,Black,Jowar,40,20,25,Urea
35,Black,Jowar,45,20,25,Urea
35,Black,Jowar,50,20,25,Urea
35,Black,Jowar,55,20,25,Urea
35,Black,Jowar,60,20,25,Urea
25,Black,Jowar,40,25,30,Urea
25,Black,Jowar,45,25,30,Urea
25,Black,Jowar,50,25,30,Urea
25,Black,Jowar,55,25,30,Urea
25,Black,Jowar,60,25,30,Urea
30,Black,Jowar,40,30,35,Urea
30,Black,Jowar,45,30,35,Urea
30,Black,Jowar,50,30,35,Urea
30,Black,Jowar,55,30,35,Urea
30,Black,Jowar,60,30,35,Urea
35,Black,Jowar,40,35,40,Urea
35,Black,Jowar,45,35,40,Urea
35,Black,Jowar,50,35,40,Urea
35,Black,Jowar,55,35,40,Urea
35,Black,Jowar,60,35,40,Urea
25,Black,Jowar,40,40,20,Urea
25,Black,Jowar,45,40,20,Urea
25,Black,Jowar,50,40,20,Urea
25,Black,Jowar,55,40,20,Urea
25,Black,Jowar,60,40,20,Urea
30,Black,Jowar,40,20,30,SSP
30,Black,Jowar,45,20,30,SSP
30,Black,Jowar,50,20,30,SSP
30,Black,Jowar,55,20,30,SSP
30,Black,Jowar,60,20,30,SSP
35,Black,Jowar,40,25,35,SSP
35,Black,Jowar,45,25,35,SSP
35,Black,Jowar,50,25,35,SSP
35,Black,Jowar,55,25,35,SSP
35,Black,Jowar,60,25,35,SSP
25,Black,Jowar,40,30,40,SSP
25,Black,Jowar,45,30,40,SSP
25,Black,Jowar,50,30,40,SSP
25,Black,Jowar,55,30,40,SSP
25,Black,Jowar,60,30,40,SSP
30,Black,Jowar,40,35,20,SSP
30,Black,Jowar,45,35,20,SSP
30,Black,Jowar,50,35,20,SSP
30,Black,Jowar,55,35,20,SSP
30,Black,Jowar,60,35,20,SSP
35,Black,Jowar,40,40,25,SSP
35,Black,Jowar,45,40,25,SSP
35,Black,Jowar,50,40,25,SSP
35,Black,Jowar,55,40,25,SSP
35,Black,Jowar,60,40,25,SSP
25,Black,Jowar,40,20,35,10:26:26 NPK
25,Black,Jowar,45,20,35,10:26:26 NPK
25,Black,Jowar,50,20,35,10:26:26 NPK
25,Black,Jowar,55,20,35,10:26:26 NPK
25,Black,Jowar,60,20,35,10:26:26 NPK
30,Black,Jowar,40,25,40,10:26:26 NPK
30,Black,Jowar,45,25,40,10:26:26 NPK
30,Black,Jowar,50,25,40,10:26:26 NPK
30,Black,Jowar,55,25,40,10:26:26 NPK
30,Black,Jowar,60,25,40,10:26:26 NPK
35,Black,Jowar,40,30,20,10:26:26 NPK
35,Black,Jowar,45,30,20,10:26:26 NPK
35,Black,Jowar,50,30,20,10:26:26 NPK
35,Black,Jowar,55,30,20,10:26:26 NPK
35,Black,Jowar,60,30,20,10:26:26 NPK
25,Black,Jowar,40,35,25,10:26:26 NPK
25,Black,Jowar,45,35,25,10:26:26 NPK
25,Black,Jowar,50,35,25,10:26:26 NPK
25,Black,Jowar,55,35,25,10:26:26 NPK
25,Black,Jowar,60,35,25,10:26:26 NPK
30,Black,Jowar,40,40,30,10:26:26 NPK
30,Black,Jowar,45,40,30,10:26:26 NPK
30,Black,Jowar,50,40,30,10:26:26 NPK
30,Black,Jowar,55,40,30,10:26:26 NPK
30,Black,Jowar,60,40,30,10:26:26 NPK
35,Black,Jowar,40,20,40,Urea
35,Black,Jowar,45,20,40,Urea
35,Black,Jowar,50,20,40,Urea
35,Black,Jowar,55,20,40,Urea
35,Black,Jowar,60,20,40,Urea
25,Black,Jowar,40,25,20,Urea
25,Black,Jowar,45,25,20,Urea
25,Black,Jowar,50,25,20,Urea
25,Black,Jowar,55,25,20,Urea
25,Black,Jowar,60,25,20,Urea
30,Black,Jowar,40,30,25,Urea
30,Black,Jowar,45,30,25,Urea
30,Black,Jowar,50,30,25,Urea
30,Black,Jowar,55,30,25,Urea
30,Black,Jowar,60,30,25,Urea
35,Black,Jowar,40,35,30,Urea
35,Black,Jowar,45,35,30,Urea
35,Black,Jowar,50,35,30,Urea
35,Black,Jowar,55,35,30,Urea
35,Black,Jowar,60,35,30,Urea
25,Black,Jowar,40,40,35,Urea
25,Black,Jowar,45,40,35,Urea
25,Black,Jowar,50,40,35,Urea
25,Black,Jowar,55,40,35,Urea
25,Black,Jowar,60,40,35,Urea
20,Black,Sugarcane,120,60,120,Urea
20,Black,Sugarcane,125,60,120,Urea
20,Black,Sugarcane,130,60,120,Urea
20,Black,Sugarcane,135,60,120,Urea
20,Black,Sugarcane,140,60,120,Urea
20,Black,Sugarcane,145,60,120,Urea
20,Black,Sugarcane,150,60,120,Urea
25,Black,Sugarcane,120,65,125,Urea
25,Black,Sugarcane,125,65,125,Urea
25,Black,Sugarcane,130,65,125,Urea
25,Black,Sugarcane,135,65,125,Urea
25,Black,Sugarcane,140,65,125,Urea
25,Black,Sugarcane,145,65,125,Urea
25,Black,Sugarcane,150,65,125,Urea
30,Black,Sugarcane,120,70,130,Urea
30,Black,Sugarcane,125,70,130,Urea
30,Black,Sugarcane,130,70,130,Urea
30,Black,Sugarcane,135,70,130,Urea
30,Black,Sugarcane,140,70,130,Urea
30,Black,Sugarcane,145,70,130,Urea
30,Black,Sugarcane,150,70,130,Urea
35,Black,Sugarcane,120,75,135,Urea
35,Black,Sugarcane,125,75,135,Urea
35,Black,Sugarcane,130,75,135,Urea
35,Black,Sugarcane,135,75,135,Urea
35,Black,Sugarcane,140,75,135,Urea
35,Black,Sugarcane,145,75,135,Urea
35,Black,Sugarcane,150,75,135,Urea
20,Black,Sugarcane,120,80,140,Urea
20,Black,Sugarcane,125,80,140,Urea
20,Black,Sugarcane,130,80,140,Urea
20,Black,Sugarcane,135,80,140,Urea
20,Black,Sugarcane,140,80,140,Urea
20,Black,Sugarcane,145,80,140,Urea
20,Black,Sugarcane,150,80,140,Urea
25,Black,Sugarcane,120,85,145,Urea
25,Black,Sugarcane,125,85,145,Urea
25,Black,Sugarcane,130,85,145,Urea
25,Black,Sugarcane,135,85,145,Urea
25,Black,Sugarcane,140,85,145,Urea
25,Black,Sugarcane,145,85,145,Urea
25,Black,Sugarcane,150,85,145,Urea
30,Black,Sugarcane,120,90,150,Urea
30,Black,Sugarcane,125,90,150,Urea
30,Black,Sugarcane,130,90,150,Urea
30,Black,Sugarcane,135,90,150,Urea
30,Black,Sugarcane,140,90,150,Urea
30,Black,Sugarcane,145,90,150,Urea
30,Black,Sugarcane,150,90,150,Urea
35,Black,Sugarcane,120,60,125,DAP
35,Black,Sugarcane,125,60,125,DAP
35,Black,Sugarcane,130,60,125,DAP
35,Black,Sugarcane,135,60,125,DAP
35,Black,Sugarcane,140,60,125,DAP
35,Black,Sugarcane,145,60,125,DAP
35,Black,Sugarcane,150,60,125,DAP
20,Black,Sugarcane,120,65,130,DAP
20,Black,Sugarcane,125,65,130,DAP
20,Black,Sugarcane,130,65,130,DAP
20,Black,Sugarcane,135,65,130,DAP
20,Black,Sugarcane,140,65,130,DAP
20,Black,Sugarcane,145,65,130,DAP
20,Black,Sugarcane,150,65,130,DAP
25,Black,Sugarcane,120,70,135,DAP
25,Black,Sugarcane,125,70,135,DAP
25,Black,Sugarcane,130,70,135,DAP
25,Black,Sugarcane,135,70,135,DAP
25,Black,Sugarcane,140,70,135,DAP
25,Black,Sugarcane,145,70,135,DAP
25,Black,Sugarcane,150,70,135,DAP
30,Black,Sugarcane,120,75,140,DAP
30,Black,Sugarcane,125,75,140,DAP
30,Black,Sugarcane,130,75,140,DAP
30,Black,Sugarcane,135,75,140,DAP
30,Black,Sugarcane,140,75,140,DAP
30,Black,Sugarcane,145,75,140,DAP
30,Black,Sugarcane,150,75,140,DAP
35,Black,Sugarcane,120,80,145,DAP
35,Black,Sugarcane,125,80,145,DAP
35,Black,Sugarcane,130,80,145,DAP
35,Black,Sugarcane,135,80,145,DAP
35,Black,Sugarcane,140,80,145,DAP
35,Black,Sugarcane,145,80,145,DAP
35,Black,Sugarcane,150,80,145,DAP
20,Black,Sugarcane,120,85,150,DAP
20,Black,Sugarcane,125,85,150,DAP
20,Black,Sugarcane,130,85,150,DAP
20,Black,Sugarcane,135,85,150,DAP
20,Black,Sugarcane,140,85,150,DAP
20,Black,Sugarcane,145,85,150,DAP
20,Black,Sugarcane,150,85,150,DAP
25,Black,Sugarcane,120,90,120,DAP
25,Black,Sugarcane,125,90,120,DAP
25,Black,Sugarcane,130,90,120,DAP
25,Black,Sugarcane,135,90,120,DAP
25,Black,Sugarcane,140,90,120,DAP
25,Black,Sugarcane,145,90,120,DAP
25,Black,Sugarcane,150,90,120,DAP
30,Black,Sugarcane,120,60,130,MOP
30,Black,Sugarcane,125,60,130,MOP
30,Black,Sugarcane,130,60,130,MOP
30,Black,Sugarcane,135,60,130,MOP
30,Black,Sugarcane,140,60,130,MOP
30,Black,Sugarcane,145,60,130,MOP
30,Black,Sugarcane,150,60,130,MOP
35,Black,Sugarcane,120,65,135,MOP
35,Black,Sugarcane,125,65,135,MOP
35,Black,Sugarcane,130,65,135,MOP
35,Black,Sugarcane,135,65,135,MOP
35,Black,Sugarcane,140,65,135,MOP
35,Black,Sugarcane,145,65,135,MOP
35,Black,Sugarcane,150,65,135,MOP
20,Black,Sugarcane,120,70,140,MOP
20,Black,Sugarcane,125,70,140,MOP
20,Black,Sugarcane,130,70,140,MOP
20,Black,Sugarcane,135,70,140,MOP
20,Black,Sugarcane,140,70,140,MOP
20,Black,Sugarcane,145,70,140,MOP
20,Black,Sugarcane,150,70,140,MOP
25,Black,Sugarcane,120,75,145,MOP
25,Black,Sugarcane,125,75,145,MOP
25,Black,Sugarcane,130,75,145,MOP
25,Black,Sugarcane,135,75,145,MOP
25,Black,Sugarcane,140,75,145,MOP
25,Black,Sugarcane,145,75,145,MOP
25,Black,Sugarcane,150,75,145,MOP
30,Black,Sugarcane,120,80,150,MOP
30,Black,Sugarcane,125,80,150,MOP
30,Black,Sugarcane,130,80,150,MOP
30,Black,Sugarcane,135,80,150,MOP
30,Black,Sugarcane,140,80,150,MOP
30,Black,Sugarcane,145,80,150,MOP
30,Black,Sugarcane,150,80,150,MOP
35,Black,Sugarcane,120,85,120,MOP
35,Black,Sugarcane,125,85,120,MOP
35,Black,Sugarcane,130,85,120,MOP
35,Black,Sugarcane,135,85,120,MOP
35,Black,Sugarcane,140,85,120,MOP
35,Black,Sugarcane,145,85,120,MOP
35,Black,Sugarcane,150,85,120,MOP
20,Black,Sugarcane,120,90,125,MOP
20,Black,Sugarcane,125,90,125,MOP
20,Black,Sugarcane,130,90,125,MOP
20,Black,Sugarcane,135,90,125,MOP
20,Black,Sugarcane,140,90,125,MOP
20,Black,Sugarcane,145,90,125,MOP
20,Black,Sugarcane,150,90,125,MOP
25,Black,Sugarcane,120,60,135,Urea
25,Black,Sugarcane,125,60,135,Urea
25,Black,Sugarcane,130,60,135,Urea
25,Black,Sugarcane,135,60,135,Urea
25,Black,Sugarcane,140,60,135,Urea
25,Black,Sugarcane,145,60,135,Urea
25,Black,Sugarcane,150,60,135,Urea
30,Black,Sugarcane,120,65,140,Urea
30,Black,Sugarcane,125,65,140,Urea
30,Black,Sugarcane,130,65,140,Urea
30,Black,Sugarcane,135,65,140,Urea
30,Black,Sugarcane,140,65,140,Urea
30,Black,Sugarcane,145,65,140,Urea
30,Black,Sugarcane,150,65,140,Urea
35,Black,Sugarcane,120,70,145,Urea
35,Black,Sugarcane,125,70,145,Urea
35,Black,Sugarcane,130,70,145,Urea
35,Black,Sugarcane,135,70,145,Urea
35,Black,Sugarcane,140,70,145,Urea
35,Black,Sugarcane,145,70,145,Urea
35,Black,Sugarcane,150,70,145,Urea
20,Black,Sugarcane,120,75,150,Urea
20,Black,Sugarcane,125,75,150,Urea
20,Black,Sugarcane,130,75,150,Urea
20,Black,Sugarcane,135,75,150,Urea
20,Black,Sugarcane,140,75,150,Urea
20,Black,Sugarcane,145,75,150,Urea
20,Black,Sugarcane,150,75,150,Urea
25,Black,Sugarcane,120,80,120,Urea
25,Black,Sugarcane,125,80,120,Urea
25,Black,Sugarcane,130,80,120,Urea
25,Black,Sugarcane,135,80,120,Urea
25,Black,Sugarcane,140,80,120,Urea
25,Black,Sugarcane,145,80,120,Urea
25,Black,Sugarcane,150,80,120,Urea
30,Black,Sugarcane,120,85,125,Urea
30,Black,Sugarcane,125,85,125,Urea
30,Black,Sugarcane,130,85,125,Urea
30,Black,Sugarcane,135,85,125,Urea
30,Black,Sugarcane,140,85,125,Urea
30,Black,Sugarcane,145,85,125,Urea
30,Black,Sugarcane,150,85,125,Urea
35,Black,Sugarcane,120,90,130,Urea
35,Black,Sugarcane,125,90,130,Urea
35,Black,Sugarcane,130,90,130,Urea
35,Black,Sugarcane,135,90,130,Urea
35,Black,Sugarcane,140,90,130,Urea
35,Black,Sugarcane,145,90,130,Urea
35,Black,Sugarcane,150,90,130,Urea
20,Black,Sugarcane,120,60,140,DAP
20,Black,Sugarcane,125,60,140,DAP
20,Black,Sugarcane,130,60,140,DAP
20,Black,Sugarcane,135,60,140,DAP
20,Black,Sugarcane,140,60,140,DAP
20,Black,Sugarcane,145,60,140,DAP
20,Black,Sugarcane,150,60,140,DAP
25,Black,Sugarcane,120,65,145,DAP
25,Black,Sugarcane,125,65,145,DAP
25,Black,Sugarcane,130,65,145,DAP
25,Black,Sugarcane,135,65,145,DAP
25,Black,Sugarcane,140,65,145,DAP
25,Black,Sugarcane,145,65,145,DAP
25,Black,Sugarcane,150,65,145,DAP
30,Black,Sugarcane,120,70,150,DAP
30,Black,Sugarcane,125,70,150,DAP
30,Black,Sugarcane,130,70,150,DAP
30,Black,Sugarcane,135,70,150,DAP
30,Black,Sugarcane,140,70,150,DAP
30,Black,Sugarcane,145,70,150,DAP
30,Black,Sugarcane,150,70,150,DAP
35,Black,Sugarcane,120,75,120,DAP
35,Black,Sugarcane,125,75,120,DAP
35,Black,Sugarcane,130,75,120,DAP
35,Black,Sugarcane,135,75,120,DAP
35,Black,Sugarcane,140,75,120,DAP
35,Black,Sugarcane,145,75,120,DAP
35,Black,Sugarcane,150,75,120,DAP
20,Black,Sugarcane,120,80,125,DAP
20,Black,Sugarcane,125,80,125,DAP
20,Black,Sugarcane,130,80,125,DAP
20,Black,Sugarcane,135,80,125,DAP
20,Black,Sugarcane,140,80,125,DAP
20,Black,Sugarcane,145,80,125,DAP
20,Black,Sugarcane,150,80,125,DAP
25,Black,Sugarcane,120,85,130,DAP
25,Black,Sugarcane,125,85,130,DAP
25,Black,Sugarcane,130,85,130,DAP
25,Black,Sugarcane,135,85,130,DAP
25,Black,Sugarcane,140,85,130,DAP
25,Black,Sugarcane,145,85,130,DAP
25,Black,Sugarcane,150,85,130,DAP
30,Black,Sugarcane,120,90,135,DAP
30,Black,Sugarcane,125,90,135,DAP
30,Black,Sugarcane,130,90,135,DAP
30,Black,Sugarcane,135,90,135,DAP
30,Black,Sugarcane,140,90,135,DAP
30,Black,Sugarcane,145,90,135,DAP
30,Black,Sugarcane,150,90,135,DAP
35,Black,Sugarcane,120,60,145,MOP
35,Black,Sugarcane,125,60,145,MOP
35,Black,Sugarcane,130,60,145,MOP
35,Black,Sugarcane,135,60,145,MOP
35,Black,Sugarcane,140,60,145,MOP
35,Black,Sugarcane,145,60,145,MOP
35,Black,Sugarcane,150,60,145,MOP
20,Black,Sugarcane,120,65,150,MOP
20,Black,Sugarcane,125,65,150,MOP
20,Black,Sugarcane,130,65,150,MOP
20,Black,Sugarcane,135,65,150,MOP
20,Black,Sugarcane,140,65,150,MOP
20,Black,Sugarcane,145,65,150,MOP
20,Black,Sugarcane,150,65,150,MOP
25,Black,Sugarcane,120,70,120,MOP
25,Black,Sugarcane,125,70,120,MOP
25,Black,Sugarcane,130,70,120,MOP
25,Black,Sugarcane,135,70,120,MOP
25,Black,Sugarcane,140,70,120,MOP
25,Black,Sugarcane,145,70,120,MOP
25,Black,Sugarcane,150,70,120,MOP
30,Black,Sugarcane,120,75,125,MOP
30,Black,Sugarcane,125,75,125,MOP
30,Black,Sugarcane,130,75,125,MOP
30,Black,Sugarcane,135,75,125,MOP
30,Black,Sugarcane,140,75,125,MOP
30,Black,Sugarcane,145,75,125,MOP
30,Black,Sugarcane,150,75,125,MOP
35,Black,Sugarcane,120,80,130,MOP
35,Black,Sugarcane,125,80,130,MOP
35,Black,Sugarcane,130,80,130,MOP
35,Black,Sugarcane,135,80,130,MOP
35,Black,Sugarcane,140,80,130,MOP
35,Black,Sugarcane,145,80,130,MOP
35,Black,Sugarcane,150,80,130,MOP
20,Black,Sugarcane,120,85,135,MOP
20,Black,Sugarcane,125,85,135,MOP
20,Black,Sugarcane,130,85,135,MOP
20,Black,Sugarcane,135,85,135,MOP
20,Black,Sugarcane,140,85,135,MOP
20,Black,Sugarcane,145,85,135,MOP
20,Black,Sugarcane,150,85,135,MOP
25,Black,Sugarcane,120,90,140,MOP
25,Black,Sugarcane,125,90,140,MOP
25,Black,Sugarcane,130,90,140,MOP
25,Black,Sugarcane,135,90,140,MOP
25,Black,Sugarcane,140,90,140,MOP
25,Black,Sugarcane,145,90,140,MOP
25,Black,Sugarcane,150,90,140,MOP
30,Black,Sugarcane,120,60,150,Urea
30,Black,Sugarcane,125,60,150,Urea
30,Black,Sugarcane,130,60,150,Urea
30,Black,Sugarcane,135,60,150,Urea
30,Black,Sugarcane,140,60,150,Urea
30,Black,Sugarcane,145,60,150,Urea
30,Black,Sugarcane,150,60,150,Urea
35,Black,Sugarcane,120,65,120,Urea
35,Black,Sugarcane,125,65,120,Urea
35,Black,Sugarcane,130,65,120,Urea
35,Black,Sugarcane,135,65,120,Urea
35,Black,Sugarcane,140,65,120,Urea
35,Black,Sugarcane,145,65,120,Urea
35,Black,Sugarcane,150,65,120,Urea
20,Black,Sugarcane,120,70,125,Urea
20,Black,Sugarcane,125,70,125,Urea
20,Black,Sugarcane,130,70,125,Urea
20,Black,Sugarcane,135,70,125,Urea
20,Black,Sugarcane,140,70,125,Urea
20,Black,Sugarcane,145,70,125,Urea
20,Black,Sugarcane,150,70,125,Urea
25,Black,Sugarcane,120,75,130,Urea
25,Black,Sugarcane,125,75,130,Urea
25,Black,Sugarcane,130,75,130,Urea
25,Black,Sugarcane,135,75,130,Urea
25,Black,Sugarcane,140,75,130,Urea
25,Black,Sugarcane,145,75,130,Urea
25,Black,Sugarcane,150,75,130,Urea
30,Black,Sugarcane,120,80,135,Urea
30,Black,Sugarcane,125,80,135,Urea
30,Black,Sugarcane,130,80,135,Urea
30,Black,Sugarcane,135,80,135,Urea
30,Black,Sugarcane,140,80,135,Urea
30,Black,Sugarcane,145,80,135,Urea
30,Black,Sugarcane,150,80,135,Urea
35,Black,Sugarcane,120,85,140,Urea
35,Black,Sugarcane,125,85,140,Urea
35,Black,Sugarcane,130,85,140,Urea
35,Black,Sugarcane,135,85,140,Urea
35,Black,Sugarcane,140,85,140,Urea
35,Black,Sugarcane,145,85,140,Urea
35,Black,Sugarcane,150,85,140,Urea
20,Black,Sugarcane,120,90,145,Urea
20,Black,Sugarcane,125,90,145,Urea
20,Black,Sugarcane,130,90,145,Urea
20,Black,Sugarcane,135,90,145,Urea
20,Black,Sugarcane,140,90,145,Urea
20,Black,Sugarcane,145,90,145,Urea
20,Black,Sugarcane,150,90,145,Urea
20,Black,Ginger,40,40,60,Urea
20,Black,Ginger,45,40,60,Urea
20,Black,Ginger,50,40,60,Urea
20,Black,Ginger,55,40,60,Urea
20,Black,Ginger,60,40,60,Urea
25,Black,Ginger,40,45,65,Urea
25,Black,Ginger,45,45,65,Urea
25,Black,Ginger,50,45,65,Urea
25,Black,Ginger,55,45,65,Urea
25,Black,Ginger,60,45,65,Urea
30,Black,Ginger,40,50,70,Urea
30,Black,Ginger,45,50,70,Urea
30,Black,Ginger,50,50,70,Urea
30,Black,Ginger,55,50,70,Urea
30,Black,Ginger,60,50,70,Urea
35,Black,Ginger,40,55,75,Urea
35,Black,Ginger,45,55,75,Urea
35,Black,Ginger,50,55,75,Urea
35,Black,Ginger,55,55,75,Urea
35,Black,Ginger,60,55,75,Urea
20,Black,Ginger,40,60,80,Urea
20,Black,Ginger,45,60,80,Urea
20,Black,Ginger,50,60,80,Urea
20,Black,Ginger,55,60,80,Urea
20,Black,Ginger,60,60,80,Urea
25,Black,Ginger,40,40,65,Ammonium Sulphate
25,Black,Ginger,45,40,65,Ammonium Sulphate
25,Black,Ginger,50,40,65,Ammonium Sulphate
25,Black,Ginger,55,40,65,Ammonium Sulphate
25,Black,Ginger,60,40,65,Ammonium Sulphate
30,Black,Ginger,40,45,70,Ammonium Sulphate
30,Black,Ginger,45,45,70,Ammonium Sulphate
30,Black,Ginger,50,45,70,Ammonium Sulphate
30,Black,Ginger,55,45,70,Ammonium Sulphate
30,Black,Ginger,60,45,70,Ammonium Sulphate
35,Black,Ginger,40,50,75,Ammonium Sulphate
35,Black,Ginger,45,50,75,Ammonium Sulphate
35,Black,Ginger,50,50,75,Ammonium Sulphate
35,Black,Ginger,55,50,75,Ammonium Sulphate
35,Black,Ginger,60,50,75,Ammonium Sulphate
20,Black,Ginger,40,55,80,Ammonium Sulphate
20,Black,Ginger,45,55,80,Ammonium Sulphate
20,Black,Ginger,50,55,80,Ammonium Sulphate
20,Black,Ginger,55,55,80,Ammonium Sulphate
20,Black,Ginger,60,55,80,Ammonium Sulphate
25,Black,Ginger,40,60,60,Ammonium Sulphate
25,Black,Ginger,45,60,60,Ammonium Sulphate
25,Black,Ginger,50,60,60,Ammonium Sulphate
25,Black,Ginger,55,60,60,Ammonium Sulphate
25,Black,Ginger,60,60,60,Ammonium Sulphate
30,Black,Ginger,40,40,70,DAP
30,Black,Ginger,45,40,70,DAP
30,Black,Ginger,50,40,70,DAP
30,Black,Ginger,55,40,70,DAP
30,Black,Ginger,60,40,70,DAP
35,Black,Ginger,40,45,75,DAP
35,Black,Ginger,45,45,75,DAP
35,Black,Ginger,50,45,75,DAP
35,Black,Ginger,55,45,75,DAP
35,Black,Ginger,60,45,75,DAP
20,Black,Ginger,40,50,80,DAP
20,Black,Ginger,45,50,80,DAP
20,Black,Ginger,50,50,80,DAP
20,Black,Ginger,55,50,80,DAP
20,Black,Ginger,60,50,80,DAP
25,Black,Ginger,40,55,60,DAP
25,Black,Ginger,45,55,60,DAP
25,Black,Ginger,50,55,60,DAP
25,Black,Ginger,55,55,60,DAP
25,Black,Ginger,60,55,60,DAP
30,Black,Ginger,40,60,65,DAP
30,Black,Ginger,45,60,65,DAP
30,Black,Ginger,50,60,65,DAP
30,Black,Ginger,55,60,65,DAP
30,Black,Ginger,60,60,65,DAP
35,Black,Ginger,40,40,75,Urea
35,Black,Ginger,45,40,75,Urea
35,Black,Ginger,50,40,75,Urea
35,Black,Ginger,55,40,75,Urea
35,Black,Ginger,60,40,75,Urea
20,Black,Ginger,40,45,80,Urea
20,Black,Ginger,45,45,80,Urea
20,Black,Ginger,50,45,80,Urea
20,Black,Ginger,55,45,80,Urea
20,Black,Ginger,60,45,80,Urea
25,Black,Ginger,40,50,60,Urea
25,Black,Ginger,45,50,60,Urea
25,Black,Ginger,50,50,60,Urea
25,Black,Ginger,55,50,60,Urea
25,Black,Ginger,60,50,60,Urea
30,Black,Ginger,40,55,65,Urea
30,Black,Ginger,45,55,65,Urea
30,Black,Ginger,50,55,65,Urea
30,Black,Ginger,55,55,65,Urea
30,Black,Ginger,60,55,65,Urea
35,Black,Ginger,40,60,70,Urea
35,Black,Ginger,45,60,70,Urea
35,Black,Ginger,50,60,70,Urea
35,Black,Ginger,55,60,70,Urea
35,Black,Ginger,60,60,70,Urea
20,Black,Ginger,40,40,80,Ammonium Sulphate
20,Black,Ginger,45,40,80,Ammonium Sulphate
20,Black,Ginger,50,40,80,Ammonium Sulphate
20,Black,Ginger,55,40,80,Ammonium Sulphate
20,Black,Ginger,60,40,80,Ammonium Sulphate
25,Black,Ginger,40,45,60,Ammonium Sulphate
25,Black,Ginger,45,45,60,Ammonium Sulphate
25,Black,Ginger,50,45,60,Ammonium Sulphate
25,Black,Ginger,55,45,60,Ammonium Sulphate
25,Black,Ginger,60,45,60,Ammonium Sulphate
30,Black,Ginger,40,50,65,Ammonium Sulphate
30,Black,Ginger,45,50,65,Ammonium Sulphate
30,Black,Ginger,50,50,65,Ammonium Sulphate
30,Black,Ginger,55,50,65,Ammonium Sulphate
